country,year,CO2,GHG(Indirect CO2),GHG,HFC,CH4,NF3,N2O,PFC,SF6,HFC+PFC
Lithuania,2001,12507.9666751041,20565.3985771841,20565.3985771841,28.5939993452548,3818.39781470549,null,4209.78397242922,null,0.6561156,null
Lithuania,2002,12614.4250089828,20985.9500974461,20985.9500974461,36.4085334219604,3879.03670913168,null,4455.33481030971,null,0.7450356,null
Lithuania,2003,12605.2382016521,21203.0139068568,21203.0139068568,47.879988507998,3926.60268517467,null,4620.94173592212,null,2.3512956,null
Lithuania,2004,13185.4933655222,21984.4112122192,21984.4112122192,69.0968007721433,3910.36577809041,null,4818.30211223451,null,1.1531556,null
Lithuania,2005,13946.8843032497,23036.138291882,23036.138291882,90.3089038682215,3927.75320855396,null,5069.49334461018,null,1.6985316,null
Lithuania,2006,14303.032680413,23378.4488497179,23378.4488497179,120.017532109789,3945.65980476589,null,5008.20286482918,null,1.5359676,null
Lithuania,2007,15624.07633974,25352.3510528305,25352.3510528305,155.887743489015,3828.72115070059,null,5742.41827130086,null,1.2475476,null
Lithuania,2008,14963.2547162584,24394.5306728545,24394.5306728545,194.551173811246,3812.12741354936,null,5421.12248963546,null,3.4748796,null
Lithuania,2009,12727.12003622,19935.9190758773,19935.9190758773,216.114372129379,3708.3941133046,null,3281.23929862331,null,3.0512556,null
Lithuania,2010,13618.9126645228,20755.1347198455,20755.1347198455,259.515570373161,3672.49491174983,null,3198.21752159965,null,5.9940516,null
Lithuania,2011,13919.0154984666,21254.4575123996,21254.4575123996,306.537871326092,3505.33672585866,null,3515.82369314823,null,7.7437236,null
Lithuania,2012,13975.5232139658,21112.6763800759,21112.6763800759,351.030836731706,3520.2622326953,null,3261.86765708307,null,3.9924396,null
Lithuania,2013,12987.8175314716,19850.8289546557,19850.8289546557,405.146292558062,3420.26593617902,0.0559,3031.22069484703,null,6.3225996,null
Lithuania,2014,12732.798863701,19777.7498061516,19777.7498061516,449.479787954753,3464.71200906324,0.291368,3124.49173783258,null,5.9760396,null
Luxembourg,1990,11944.0073852812,null,12853.4512617504,7.15e-05,619.79720020077,null,288.770394487681,null,0.876210280716,null
Luxembourg,1991,12467.5131948589,null,13396.876182352,0.0011678141475,626.977822312807,null,301.408489735,null,0.975507631176,null
Luxembourg,1992,12253.5715940463,null,13176.7176367707,13.6806908058016,617.188043702728,null,291.198837987111,null,1.078470228696,null
Luxembourg,1993,12375.507079302,null,13292.7529188175,14.6976863369836,616.155806059571,null,285.206983296675,null,1.185363822324,null
Luxembourg,1994,11560.5716944518,null,12458.9433096162,15.9789225126344,597.962358421104,null,283.134021961962,null,1.296312268728,null
Luxembourg,1995,9155.85264991365,null,10071.3111590627,17.9033491991708,610.774874533831,null,285.39082112669,null,1.38946428936,null
Luxembourg,1996,9217.19030053529,null,10141.6022970283,19.6322953370298,616.674302794138,null,286.547775839817,null,1.557622521984,null
Luxembourg,1997,8530.7453454746,null,9455.511768516,22.0471605789675,614.090221562596,null,286.931918902091,null,1.697121997752,null
Luxembourg,1998,7619.36328997421,null,8545.12816289836,24.4518969244807,609.239933612537,null,290.332029253033,null,1.741013134104,null
Luxembourg,1999,7986.15588056852,null,8914.06739800964,26.2454104674468,612.35769256732,null,287.482157140005,null,1.826257266348,null
Luxembourg,2000,8798.1820808658,null,9722.34455971328,28.9816074404627,605.300360457794,null,287.954799648072,null,1.925711301144,null
Luxembourg,2001,9311.91612729174,null,10226.9773385961,32.8475785249045,605.291655699578,null,274.37769800511,null,2.544279074772,null
Luxembourg,2002,10068.1403163216,null,10987.5504922517,35.6494433937906,602.574388214459,null,278.037182537339,null,3.14916178452,null
Luxembourg,2003,10443.3832173203,null,11347.5906931308,37.9345721026588,589.470578516704,null,273.070286492627,null,3.732038698524,null
Luxembourg,2004,11871.1077184731,null,12791.6283352327,39.9933233156594,583.986684151156,null,292.258192231611,null,4.28241706116,null
Luxembourg,2005,12130.9137942819,null,13030.0762344294,38.9949016952827,581.192207700899,null,274.122055884668,null,4.8532748667,null
Luxembourg,2006,11995.820174914,null,12887.2691636137,41.8772018488634,576.538031763112,null,267.763841086298,null,5.269914001428,null
Luxembourg,2007,11398.7059208596,null,12302.9810916982,46.4557997620297,586.531291471803,null,265.596040937961,null,5.692038666816,null
Luxembourg,2008,11245.8724868627,null,12162.5852116032,48.8091049327359,594.572638988346,null,267.234508701033,null,6.0964721184,null
Luxembourg,2009,10725.5221348792,null,11642.9319685654,49.6739784175824,596.059166166682,null,265.181812832346,null,6.494876269584,null
Luxembourg,2010,11285.0274171344,null,12219.9569926199,52.3280715195735,605.388342437241,null,270.342568087369,null,6.87059344128,null
Luxembourg,2011,11168.5116663343,null,12088.0289034404,55.1934051673942,579.155090022415,null,277.860213484339,null,7.308528431964,null
Luxembourg,2012,10872.0644823704,null,11769.9167426845,57.5311209234314,567.564137037106,null,265.074028888637,null,7.682973464892,null
Luxembourg,2013,10303.0396071267,null,11213.2041041135,61.1682222954284,571.509112734277,null,269.43618207575,null,8.050979881332,null
Luxembourg,2014,9826.25327758284,null,10775.6308538811,66.0766879932841,578.848945492463,null,296.011003249245,null,8.440939563228,null
Malta,1990,1860.47364818374,2000.25178238157,2000.25178238157,null,78.2784946699763,null,61.4890147278553,null,0.0106248,null
Malta,1991,2041.24609263112,2189.15593364156,2189.15593364156,null,83.84207178692,null,64.0571444235168,null,0.0106248,null
Malta,1992,2174.6344662953,2333.93788053464,2333.93788053464,null,91.6735549425145,null,66.2028984968267,null,1.4269608,null
Malta,1993,2252.06276712832,2422.70680375731,2422.70680375731,null,100.163487380424,null,69.0535884485676,null,1.4269608,null
Malta,1994,2302.77027658996,2483.68564592841,2483.68564592841,0.0009438,107.984439625268,null,71.4985791131761,null,1.4314068,null
Malta,1995,2313.21608944717,2500.68600060887,2500.68600060887,0.0018847686,112.679326178727,null,73.3523914143725,null,1.4363088,null
Malta,1996,2329.18169821771,2518.24209485385,2518.24209485385,0.0028229142942,114.735396897697,null,72.8749240241485,null,1.4472528,null
Malta,1997,2331.95473493565,2530.05916702989,2530.05916702989,0.00470204555132,121.810701627414,null,74.841775621278,null,1.4472528,null
Malta,1998,2338.06278770006,2524.14374984072,2524.14374984072,0.00751933941466,113.968647524501,null,70.6395304767423,null,1.4652648,null
Malta,1999,2418.55556461069,2610.24691168289,2610.24691168289,0.01127198139642,118.218004406639,null,71.996805884162,null,1.4652648,null
Malta,2000,2414.28381121499,2625.80576878086,2625.80576878086,3.71971962315223,130.415984367632,null,75.9171127750792,null,1.4691408,null
Malta,2001,2550.60406083421,2769.1247946209,2769.1247946209,9.69281308007176,132.208824495452,null,75.1294317631725,null,1.489664448,null
Malta,2002,2464.21222943374,2687.48314208142,2687.48314208142,14.6629379621564,133.252574514187,null,73.8597959357422,null,1.4956042356,null
Malta,2003,2666.13432525932,2893.02628066671,2893.02628066671,17.3511596216619,134.610429373196,null,72.8688072389343,null,2.0615591736,null
Malta,2004,2604.74483182786,2845.49961194052,2845.49961194052,27.5364022756943,139.922725337744,null,71.751846760821,null,1.5438057384,null
Malta,2005,2736.31293358517,2999.1644270709,2999.1644270709,41.115544771912,149.102920708606,null,71.0684625020077,null,1.5645655032,null
Malta,2006,2776.31430670588,3090.68316868016,3090.68316868016,78.4943190080826,161.796877820381,null,72.5030060826119,null,1.5746590632,null
Malta,2007,2831.64226468627,3176.82792351988,3176.82792351988,95.5830936860767,173.255722109399,null,74.7640519351901,1.10375e-06,1.5827899992,null
Malta,2008,2822.40616690519,3182.27959841266,3182.27959841266,111.708521589918,174.395966541596,null,72.0198840710079,1.10375e-06,1.7490582012,null
Malta,2009,2684.52129301397,3073.96151644768,3073.96151644768,132.768178643846,185.942106974754,null,69.2330465101579,1.10375e-06,1.4968902012,null
Malta,2010,2690.51803520544,3098.80570626229,3098.80570626229,144.495203602493,196.620159883201,null,65.4775122662086,1.10375e-06,1.6947942012,null
Malta,2011,2785.89656845722,3211.70609226187,3211.70609226187,167.744424973654,185.964580851034,null,67.5062466750124,1.10375e-06,4.5942702012,null
Malta,2012,2868.63812814327,3324.49701604246,3324.49701604246,200.930113967747,186.649388252953,null,67.8278743735485,1.10375e-06,0.4515102012,null
Malta,2013,2476.07442909592,2953.95831904028,2953.95831904028,218.330530876193,188.678404880364,null,68.1981628828519,1.10375e-06,2.6767902012,null
Malta,2014,2483.5367864507,2982.64478757554,2982.64478757554,233.784277903461,196.512672670164,null,68.2263872462731,1.10375e-06,0.5846622012,null
Monaco,1990,95.3851833205759,99.4136059156658,99.4136059156658,0.37654009653127,1.78468944171875,null,1.64555106483988,null,0.221641992,null
Monaco,1991,96.1472045795796,100.369204056598,100.369204056598,0.38651932503437,1.67470953534925,null,1.93637803263462,null,0.224392584,null
Monaco,1992,101.742603038854,105.935293062565,105.935293062565,0.44358992963016,1.42229023836975,null,2.06026827971132,null,0.266541576,null
Monaco,1993,100.881938455885,105.050402905748,105.050402905748,0.44948334885335,1.11440107839475,null,2.3465214146151,null,0.258058608,null
Monaco,1994,101.872636286934,106.067732637872,106.067732637872,0.50919363448216,0.849257216906,null,2.57858689154972,null,0.258058608,null
Monaco,1995,98.9904298934365,103.766049795644,103.766049795644,0.698369009856,1.26807228418025,null,2.68769382417096,null,0.121484784,null
Monaco,1996,102.31953844658,108.203360341535,108.203360341535,1.50217817984922,1.347291326578,null,2.91706098052766,null,0.117291408,null
Monaco,1997,101.0844813444,106.719315768663,106.719315768663,1.51033094886808,0.8606488726735,null,3.14819111472134,null,0.115663488,null
Monaco,1998,99.8168591352245,106.485663454616,106.485663454616,2.31116124808006,1.07595012823325,null,3.1648164950784,null,0.116876448,null
Monaco,1999,100.659281930126,108.516233169215,108.516233169215,2.60824248114275,1.84993117768775,null,3.28348801225896,null,0.115289568,null
Monaco,2000,98.3243559267737,109.692366710798,109.692366710798,5.6672333238057,2.100792106079,null,3.48371994613954,null,0.116265408,null
Monaco,2001,98.5488680526432,107.9724435341,107.9724435341,3.60079760784367,1.9009648622455,null,3.71805884336784,0.0895362,0.114217968,null
Monaco,2002,98.1612757195457,108.351072665333,108.351072665333,4.68300665932196,1.65734907206325,null,3.65871946640196,0.0723177,0.118404048,null
Monaco,2003,95.2988549787458,106.126341833846,106.126341833846,5.29890156502848,1.85785489892875,null,3.50849521514336,0.03994692,0.122288256,null
Monaco,2004,90.2005037527358,102.042738918889,102.042738918889,6.17801344242055,2.167985793617,null,3.3773263821158,0.0484767,0.070432848,null
Monaco,2005,88.7506912513649,101.10929267777,101.10929267777,6.65426834400056,2.2835949472065,null,3.23070433519814,0.07989384,0.11013996,null
Monaco,2006,82.1239180016564,94.2785958829561,94.2785958829561,5.84082202810524,2.61322817193625,null,3.49545528125816,0.09001302,0.11515938,null
Monaco,2007,82.7191922532151,97.855057066224,97.855057066224,7.86987740677532,2.65372153124075,null,4.41808469499282,0.0807945,0.11338668,null
Monaco,2008,81.376901087813,95.8557340654515,95.8557340654515,7.83126471304914,2.17628555776875,null,4.3398240028206,0.02002644,0.111432264,null
Monaco,2009,77.7719361035662,91.1792263693133,91.1792263693133,7.83964964108608,1.015465806253,null,4.42009415440802,0.0198675,0.112213164,null
Monaco,2010,75.4682651256747,90.1461081643513,90.1461081643513,8.03400705441001,2.2046599731715,null,4.32952761909508,null,0.109648392,null
Monaco,2011,71.8818954508995,86.7282962617629,86.7282962617629,8.98846362308126,1.5204392572205,null,4.22511080256166,null,0.112387128,null
Monaco,2012,75.1655688427013,90.7498441303101,90.7498441303101,8.27926999480661,2.76529965369225,null,4.42665457510988,null,0.113051064,null
Monaco,2013,74.4309201897803,91.2561562041074,91.2561562041074,9.53623912835153,2.75869770987175,null,4.42338724010374,null,0.106911936,null
Netherlands,1990,162497.559622722,222182.482223075,221516.1727308,5606.3288,32906.2235822508,null,17636.5109993368,2662.85032187436,206.699404616436,null
Netherlands,1991,171081.473914794,229981.11534938,229354.549116115,4366.074,33327.3813536039,null,17814.3101355604,2639.58526434912,125.724447807372,null
Netherlands,1992,170975.242888508,230665.363789811,230078.540815556,5621.292034,32902.2308650947,null,18043.076403011,2402.65768842065,134.04093652206,null
Netherlands,1993,171497.891064769,231885.946678412,231338.866963167,6311.61511,32645.9685900643,null,18310.8013829881,2432.35110828056,140.239707064632,null
Netherlands,1994,175008.703110698,235538.779189261,235031.442733026,8159.28363722576,31549.133256387,null,17794.0890617889,2340.78523021625,179.448436710072,null
Netherlands,1995,173196.297429017,232179.185332237,231711.592135012,7570.52654128528,30736.1230802944,null,17667.7629373555,2279.92269264522,260.959454414064,null
Netherlands,1996,182573.582902116,243054.332894743,242613.342376331,9590.24346792922,29941.6368265097,null,17701.233947839,2535.61198934696,271.033242590136,null
Netherlands,1997,175487.970753103,235568.927566529,235154.539726928,10188.4732960192,28986.5752071457,null,17427.5466180966,2764.9365056,299.037346964088,null
Netherlands,1998,176617.168521043,235646.030611952,235258.245451164,11549.2094779801,27791.9754500505,null,16848.7846462731,2174.66459768261,276.442758134496,null
Netherlands,1999,171228.109552445,222262.48522625,221901.302744273,5973.60002793951,26493.871767821,null,16173.3643974875,1766.13545564348,266.221542937248,null
Netherlands,2000,172059.812230581,220250.174203856,219915.594400692,4713.27017045786,25342.1695646155,null,15638.7401610969,1902.81320479131,258.789069149388,null
Netherlands,2001,177037.401595998,220117.41766415,219830.075273467,1811.46647340432,24252.477084595,null,14662.0039733458,1791.81653925,274.909606873488,null
Netherlands,2002,176462.400587543,218138.865670802,217864.639267714,1926.79578322871,22787.5104119532,null,13849.9441099384,2613.010215,224.978160050508,null
Netherlands,2003,179867.888967448,218174.535289908,217929.507108887,1684.23967704698,21683.4239486584,null,13732.0407567732,764.435132750001,197.478626209896,null
Netherlands,2004,181546.25702136,219308.109761634,219075.219640892,1801.64550570505,20966.3301413584,null,14171.0645203012,370.479202250001,219.443249918184,null
Netherlands,2005,177540.473199828,214444.895424552,214192.526400494,1618.73039716429,20384.7089056172,null,14078.9068139764,365.9850305,203.722053407484,null
Netherlands,2006,172772.892779103,209389.008146778,209150.599297985,1862.2158477285,20009.3230427717,null,13985.149325462,351.240524,169.777778919072,null
Netherlands,2007,173178.420395882,208328.352303886,208086.496163859,1989.59643517676,19995.2227035279,null,12339.8672323027,426.889116,156.500280969888,null
Netherlands,2008,176174.418350642,207659.63094993,207431.200367615,2082.44209539599,20131.5259390667,null,8558.09830231033,328.267817400001,156.447862800204,null
Netherlands,2009,170796.156580042,201898.384983057,201690.824396804,2174.82758924066,19915.9141671014,null,8349.9549378197,308.3828986,145.58822399994,null
Netherlands,2010,182529.786939532,213760.311617856,213523.120519917,2484.84342221622,19991.0218467974,null,8049.91507197078,313.772231400001,153.781007999964,null
Netherlands,2011,169792.136541403,200033.683495318,199800.722693038,2244.1679770456,19508.8084072993,null,7855.24805918649,275.195390799999,125.166317303376,null
Netherlands,2012,165665.023774753,195295.943888972,195068.684673269,2191.50336427778,19178.5113761634,null,7672.69160566458,188.4483074,172.50624501042,null
Netherlands,2013,165475.88439356,195039.407791336,194825.149706862,2234.12779857061,19166.6903667133,null,7684.82303825765,143.7572144,119.866895360232,null
Netherlands,2014,157789.581719585,187056.884436592,186845.429071259,2241.15761748707,18771.5091659698,null,7815.38236187074,93.2102710356553,134.587935310692,null
New Zealand,1990,25419.7716716116,65828.3804799771,65828.3804799771,null,32157.5939588451,null,7326.58834952041,909.9257,14.5008,null
New Zealand,1991,26108.064501553,66822.617722031,66822.617722031,null,32407.4691855982,null,7388.32723487971,903.7544,15.0024,null
New Zealand,1992,28099.6999900939,67999.4999995816,67999.4999995816,0.0429,32085.961697341,null,7336.13881214683,461.879,15.7776,null
New Zealand,1993,27697.2273476821,67631.7325014562,67631.7325014562,0.1716,32212.7506471288,null,7495.32910664526,210.157,16.0968,null
New Zealand,1994,27879.0592141093,68816.5832879109,68816.5832879109,18.549829601,32947.7413897417,null,7768.4564544589,186.178,16.5984,null
New Zealand,1995,28143.4576273053,69641.424602133,69641.424602133,57.8470484425,33311.6528910972,null,7961.71323528806,149.745,17.0088,null
New Zealand,1996,29368.2649922759,71834.4611971898,71834.4611971898,128.1052632625,34018.1175394738,null,8041.91720217759,261.321,16.7352,null
New Zealand,1997,31363.4526194792,74637.9895126178,74637.9895126178,132.5064696275,34701.3779378346,null,8202.51468567649,220.673,17.4648,null
New Zealand,1998,29927.5013796907,72205.1448935392,72205.1448935392,156.0099056915,33956.0663275481,null,8032.43338060887,116.9459,16.188,null
New Zealand,1999,31523.1860916854,74264.3360727654,74264.3360727654,255.9831976,34329.4057171005,null,8071.72726637944,68.6666,15.3672,null
New Zealand,2000,32355.957023316,76384.6869460101,76384.6869460101,252.8987617955,35269.0187216559,null,8429.2163392427,67.6097,9.9864,null
New Zealand,2001,34581.7227646535,79058.6235689067,79058.6235689067,307.6002101545,35437.3491194536,null,8651.6967746452,70.6103,9.6444,null
New Zealand,2002,34768.2781829264,79616.9981055823,79616.9981055823,485.419802786,35417.1902201137,null,8852.69769975615,79.2306,14.1816,null
New Zealand,2003,36497.1710064703,82021.5878477474,82021.5878477474,651.086102465,35658.5319752869,null,9074.80536352527,123.281,16.7124,null
New Zealand,2004,36063.663329171,81648.8272771088,81648.8272771088,680.694666532,35664.0383589404,null,9116.33612246547,102.868,21.2268,null
New Zealand,2005,37645.434299041,83666.2879285929,83666.2879285929,745.6386440485,35965.9762878402,null,9221.80129766319,69.3798,18.0576,null
New Zealand,2006,37519.1047271712,83696.7494402892,83696.7494402892,838.0692772765,36072.4207586266,null,9150.64047721487,101.831,14.6832,null
New Zealand,2007,36651.3714858119,81157.8794314686,81157.8794314686,967.3103103525,34736.4523815952,null,8735.59005370899,53.156,13.9992,null
New Zealand,2008,37674.0517694367,81020.646149607,81020.646149607,1045.8525963345,33678.6106062512,null,8562.96327758457,45.1231,14.0448,null
New Zealand,2009,34806.4020881589,78624.7002877506,78624.7002877506,1095.7966787515,34150.6927827583,null,8498.47983808188,54.8381,18.4908,null
New Zealand,2010,35017.2413542609,78942.2908980154,78942.2908980154,1162.5744643025,34057.8688418782,null,8638.06714757371,47.38709,19.152,null
New Zealand,2011,34366.5826844218,78941.5208964196,78941.5208964196,1479.425952727,34235.4903194342,null,8808.47652328659,35.15221655,16.3932,null
New Zealand,2012,35621.0260193518,80890.3639254294,80890.3639254294,1474.5943229125,34720.8163742651,null,9007.08511320006,47.4620957,19.38,null
New Zealand,2013,35094.2867396817,80298.3251469851,80298.3251469851,1518.4487585885,34615.5036357438,null,9003.28729897108,48.125514,18.6732,null
New Zealand,2014,35616.9853050414,81104.4290799241,81104.4290799241,1517.22797429,34813.0112773416,null,9065.96488457113,73.41003868,17.8296,null
Norway,1990,35694.8243978959,51921.7714051269,51921.7714051269,0.043896921,6032.67910764945,null,4200.88799506625,3894.79917533,2098.53683226432,null
Norway,1991,34070.978364376,49586.8891439841,49586.8891439841,9.9097081969995,6021.96448777375,null,4043.87719358935,3456.70143366,1983.45795638806,null
Norway,1992,34833.2478178252,47778.6271571411,47778.6271571411,19.9496100199995,6109.90977258505,null,3505.71263797904,2637.223975075,672.583343656764,null
Norway,1993,36520.7838206741,49802.7844557724,49802.7844557724,31.6409788000104,6189.09783545494,null,3709.22978640157,2648.270618204,703.761416237808,null
Norway,1994,38434.7651928654,51704.4180201368,51704.4180201368,49.8838279999625,6257.2327960805,null,3782.43502763893,2342.530199614,837.570975938052,null
Norway,1995,38464.9066615123,51411.1492564084,51411.1492564084,92.300677732906,6147.24144232192,null,3812.83475899116,2314.048486791,579.817229059092,null
Norway,1996,41586.7085615304,54411.0952561063,54411.0952561063,130.009389969392,6209.68053681859,null,3829.40103564342,2107.619633779,547.676098365528,null
Norway,1997,41683.1333687712,54333.9463603583,54333.9463603583,191.936111480466,6202.65308716493,null,3820.34678663926,1882.703297942,553.17370836042,null
Norway,1998,41939.0379176034,54499.0166279507,54499.0166279507,244.454161738242,6004.50907130999,null,3905.74516569602,1711.979624376,693.290687227092,null
Norway,1999,42691.7563679429,55476.4362183585,55476.4362183585,316.365282795911,5901.22136802298,null,4133.38724194164,1599.966364366,833.73959328906,null
Norway,2000,42194.6191784625,54883.3750109775,54883.3750109775,383.589151587488,5966.43807539703,null,3928.86426278429,1518.450245635,891.414097111176,null
Norway,2001,43530.3487635507,56145.0027583016,56145.0027583016,473.591877740901,5998.5660170652,null,3856.44295079183,1531.264149584,754.78899956898,null
Norway,2002,42655.8748276072,55060.5037050923,55060.5037050923,578.470730617256,5845.22072585589,null,4094.81605934683,1658.7853768,227.335984865076,null
Norway,2003,43906.7096554175,55665.8918961297,55665.8918961297,557.829130911512,5977.83268145929,null,3955.04642490128,1051.105891057,217.368112383108,null
Norway,2004,44320.0048845842,56214.0084775802,56214.0084775802,597.303653769519,5923.48070514935,null,4093.13028670936,1016.7452932492,263.343654118608,null
Norway,2005,43548.2302876495,55291.6168204172,55291.6168204172,614.391364491026,5714.28290780002,null,4161.72306052617,955.318448085,297.670751865432,null
Norway,2006,43913.7448222241,55071.686061874,55071.686061874,678.091578728714,5587.77961925883,null,3830.66788058937,859.0759406652,202.326220407804,null
Norway,2007,45842.8095311711,56966.3456187061,56966.3456187061,715.382599501865,5717.367617495,null,3666.86553938301,951.1920322,72.728298955116,null
Norway,2008,44893.0941871551,55440.9768200456,55440.9768200456,806.139552937448,5562.01889713448,null,3221.34777760348,895.99086,62.385545215116,null
Norway,2009,43212.0924688473,52699.8529291815,52699.8529291815,856.146427697702,5484.38677327953,null,2650.25392278059,438.34656,58.626776576352,null
Norway,2010,45833.8920681508,55299.0969643191,55299.0969643191,1064.59973300029,5522.60840583578,null,2567.69234912913,238.391464780525,71.91294342252,null
Norway,2011,44946.8693532922,54308.6438462418,54308.6438462418,1105.88675600444,5377.99251864038,null,2557.33479104071,262.639297800028,57.921129464052,null
Norway,2012,44553.9656597819,53872.3085295614,53872.3085295614,1140.96999200486,5344.4198428745,null,2574.89762243645,200.505086561586,57.550325902116,null
Norway,2013,44309.0559727695,53585.6323909077,53585.6323909077,1155.09514199614,5341.82845364398,null,2537.98859746485,181.040211201696,60.624013831596,null
Norway,2014,43869.4510924803,53190.6071843461,53190.6071843461,1187.55106145532,5369.15135574197,null,2530.79307976937,178.92042882037,54.740166078792,null
Poland,1990,378782.539166168,472995.97389518,472995.97389518,null,67064.0400741522,null,27007.524867479,141.86978738,null,null
Poland,1991,375684.15694778,462432.787739736,462432.787739736,null,64062.6127156915,null,22544.706831355,141.31124491,null,null
Poland,1992,365865.15951878,447713.503956584,447713.503956584,null,60719.2536724422,null,20994.4604290014,134.63033636,null,null
Poland,1993,366427.660913436,448350.912134395,448350.912134395,null,59798.5582285691,null,21979.8360828494,144.85690954,null,null
Poland,1994,362012.958757259,443218.560379242,443218.560379242,null,59184.8167449163,null,21854.741084692,152.77833783,13.265454545496,null
Poland,1995,363885.777573228,445272.754045013,445272.754045013,97.3435569192,58255.2326354076,null,22833.3090979169,171.96936336,29.121818181756,null
Poland,1996,377308.59613738,458480.439643422,458480.439643422,228.40582204828,57780.8910703342,null,22977.6748655972,161.07418588,23.797562181756,null
Poland,1997,368415.853280443,448855.478154987,448855.478154987,373.92872266228,56997.5006137546,null,22871.9241656837,173.36104808,22.910324363664,null
Poland,1998,339145.82962033,415621.321964273,415621.321964273,462.22828650224,53196.211518049,null,22618.2561376705,174.858115175,23.938286545344,null
Poland,1999,329380.898350257,404031.189896818,404031.189896818,673.37715769634,51883.1145515131,null,21901.5840128999,168.71333572425,23.502488727252,null
Poland,2000,319120.405105406,392275.757410682,392275.757410682,1280.82610048875,49402.9453474548,null,22271.8338908563,176.680275567038,23.06669090916,null
Poland,2001,315274.093567475,389931.343995107,389931.343995107,1839.66585225867,50166.704126627,null,22430.6792882544,197.343443881186,22.85771661084,null
Poland,2002,307535.642199397,379645.914159297,379645.914159297,2420.25701950106,48140.6929560793,null,21318.7063987095,207.330298487126,23.285287122348,null
Poland,2003,320230.170467384,393065.574037803,393065.574037803,2992.32614167878,48078.1252906339,null,21543.1577893007,201.07835346277,20.7159953436,null
Poland,2004,324279.449842642,397602.77053831,397602.77053831,3647.55422581431,47387.9725173312,null,22060.3628108664,205.074401899632,22.3567397565,null
Poland,2005,323372.578397668,397413.932819532,397413.932819532,4471.061431338,47127.6113666599,null,22228.4734121288,187.40703342315,26.801178314232,null
Poland,2006,336500.578934838,411535.543517724,411535.543517724,5140.54958973487,46921.4656459648,null,22746.1698317613,193.577431658992,33.202083766164,null
Poland,2007,336268.110889212,411240.338790885,411240.338790885,5742.2954422553,45463.6886549986,null,23550.4552959159,184.629756972543,31.1587515309,null
Poland,2008,329338.171084879,403146.506212713,403146.506212713,6088.80616974721,44522.5329455041,null,23001.0091549207,163.116352230416,32.87050543116,null
Poland,2009,315937.965878291,384946.328786087,384946.328786087,6098.20121815902,42979.9466687696,null,19874.6441054399,17.9679647738949,37.602950653392,null
Poland,2010,334026.154705205,403598.930904867,403598.930904867,6782.77456101354,43166.3688921373,null,19571.1946083641,17.0695665352001,35.36857161138,null
Poland,2011,333713.650695256,403271.359627781,403271.359627781,7449.6134070928,42128.0184540177,null,19924.8402870562,16.2160882084402,39.020696150076,null
Poland,2012,326597.790549729,396983.549366664,396983.549366664,7720.45274043106,42588.0293419857,null,20019.9495803623,15.4052837980182,41.921870357916,null
Poland,2013,322440.486501595,393091.872196718,393091.872196718,8091.91898035242,42357.1053674555,null,20140.1894467855,14.6350196081173,47.536880921736,null
Poland,2014,310307.297357959,380037.565871199,380037.565871199,8586.93099752278,41330.2239177884,null,19746.4241281078,13.9032686277114,52.78620119412,null
Portugal,1990,45809.0714101803,60552.0125545276,60398.2006818267,null,10599.4817581936,null,3989.64751345284,null,null,null
Portugal,1991,47406.8424856753,62349.6783718647,62206.5816606587,null,10834.9303764926,null,3964.80879849084,null,null,null
Portugal,1992,51850.5656733148,66979.8391330233,66816.6469726803,null,11024.9964012123,null,3941.08489815327,null,null,null
Portugal,1993,50502.1225996005,65623.2879006346,65464.5206939062,null,11040.8233937646,null,3921.57470054113,null,null,null
Portugal,1994,51303.2041493178,66935.8597846289,66762.6715350608,null,11493.1647729527,null,3966.30261279031,null,null,null
Portugal,1995,55134.3294664048,71368.4216628915,71202.1094426648,35.4200480990794,11863.022133925,null,4155.40685689607,null,13.930937339904,null
Portugal,1996,52348.4688110753,68834.1828234374,68671.3797398112,59.0512622629464,11866.5224135865,null,4382.93829367037,null,14.39895921606,null
Portugal,1997,55454.2110573498,72195.8182101078,72026.031864307,100.88452104776,12071.4136178801,null,4383.9684049824,0.09498017527939,15.459282871632,null
Portugal,1998,59976.20991864,77195.2341542197,77024.5138329731,146.234134776963,12531.4768578546,null,4354.33440942864,0.42846195539546,15.830050317456,null
Portugal,1999,67612.8118918815,85194.9945192914,85022.2649805147,211.771252635068,12743.7715374656,null,4436.60817501299,0.7741633650422,16.527960154452,null
Portugal,2000,66411.3299157974,83930.8395604369,83759.2619422067,281.224273441173,12639.4362223485,null,4409.52691041788,1.13172870163868,16.612891500108,null
Portugal,2001,66113.7557093707,83843.3292797417,83704.6242219652,365.109145879174,12958.8787386983,null,4247.50361496866,1.51058739038107,17.866425658032,null
Portugal,2002,69954.4945153443,88155.8828098531,88027.7251969626,481.229440947543,13270.3197187701,null,4301.61007299425,1.9147436298886,18.15670527642,null
Portugal,2003,64697.2992169906,82929.5439878215,82799.33146882,616.705342823917,13510.7943363221,null,3950.55419014144,2.34132832272752,21.637054219308,null
Portugal,2004,67458.1591415789,85995.0655168983,85857.9653153421,731.408096327626,13521.2698686566,null,4117.79191596473,2.80065559812867,26.53563721614,null
Portugal,2005,70034.5294076015,88584.4251282468,88450.0530819945,906.369105166232,13508.0444706683,null,3971.17440303175,3.30261489449065,26.633080632252,null
